city,hostel_name,hostel_url,hostel_img,hostel_alt_img,hostel_review,nb_squares,nb_stars,hostel_type,lat_long,description
Rouen,Kyriad Rouen Centre,https://www.booking.com/hotel/fr/rouencentre.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/304993604.jpg?k=e010afce87c209e1866ea96b1eba9df76a9b0ad6d970b08cefbbb94407f7a329&o=&hp=1,a lobby with chairs and a table and a couch at Kyriad Rouen Centre in Rouen,6.8,0,3,Hotel,"49.44158357,1.08144455",Guest rooms at Kyriad Rouen Centre have a flat-screen TV. All rooms are accessible by lift.
Rouen,Hôtel D'Angleterre Rouen Centre Gare,https://www.booking.com/hotel/fr/d-angleterre-rouen.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/390811087.jpg?k=addfeed73efa934c9833b07f46c28996fc253431c502c9ea19afe13279fb6a87&o=&hp=1,a hotel room with a bed and a chair at Hôtel D'Angleterre Rouen Centre Gare in Rouen,6.5,0,3,Hotel,"49.43953800,1.08730300","The hotel provides certain rooms that include a balcony and river view, and every room is equipped with a private bathroom and a wardrobe. All units in Hôtel D'Angleterre Rouen Centre Gare are equipped with a flat-screen TV and a hairdryer."
Rouen,DOMITYS Les Mosaïques,https://www.booking.com/hotel/fr/domitys-les-mosaiques.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/397691413.jpg?k=9d48d72e96ec34c0f16cfdfdc202013db097a0ccf309402fba9317e5945fe206&o=&hp=1,a large swimming pool in a room with chairs and a table at DOMITYS Les Mosaïques in Rouen,9.2,4,0,Aparthotel,"49.42901460,1.08328070","Some units also have a kitchenette equipped with a microwave, a fridge, and a stovetop."
Rouen,ibis Rouen Centre Champ de Mars,https://www.booking.com/hotel/fr/ibis-rouen-champ-de-mars.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/139425844.jpg?k=dbd8f8e79e0e47af6a6e1fd9bccfb4f43ec166d417fd6c3c883f254ebc999719&o=&hp=1,a hotel room with a bed and a tv at ibis Rouen Centre Champ de Mars in Rouen,7.9,0,3,Hotel,"49.43572312,1.10273123","All rooms are air-conditioned and feature a flat-screen TV, wardrobe, desk and telephone. The en suite bathroom includes a hairdryer."
Rouen,Campanile Rouen Mermoz,https://www.booking.com/hotel/fr/campanile-rouen-mermoz.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/227665587.jpg?k=bbbb96be79b929aa8469e6eb549ff21788e2e14a79b2fb0f7e9a027bbab9ec0a&o=&hp=1,a living room with a couch and chairs and a tv at Campanile Rouen Mermoz in Rouen,8.1,0,3,Hotel,"49.43443341,1.07183611","The rooms are fitted with air conditioning, a flat-screen TV with satellite channels, a kettle, a shower, a hairdryer and a desk. At the hotel rooms have a wardrobe and a private bathroom."
Rouen,Astrid,https://www.booking.com/hotel/fr/hotelastrid_rouen.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/87426525.jpg?k=5e1d04397dc1723a38a3607921c211aae1ff282f950734b042e950ec2f61d04a&o=&hp=1,Gallery image of Astrid in Rouen,5.8,0,0,Hotel,"49.44830636,1.09381422",The friendly staff at Astrid will be happy to help you 24 hours a day and can advise you on making the most out of your stay in Rouen.
Rouen,Comfort Hotel Rouen Alba,https://www.booking.com/hotel/fr/albarouen.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/224980678.jpg?k=2fead12487ea8057795fe3bf4fd8f5e914f7bb65f07812621a6a772769a2bd97&o=&hp=1,a bedroom with a large white bed and a window at Comfort Hotel Rouen Alba in Rouen,7.1,0,2,Hotel,"49.43844769,1.09431311","Accessed by a staircase, the guest rooms at Comfort Hotel Alba feature a TV. A refrigerator can be added upon request and subject to availability. Some rooms offer a view of Rouen’s Notre-Dame Cathedral. The en-suite bathrooms feature a shower, toilet and hairdryer. Guests can also make use of the complimentary toiletries."
Rouen,ibis budget Rouen Centre Rive Gauche - Opening September 2020,https://www.booking.com/hotel/fr/ibis-budget-rouen-centre-rive-gauche.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/277571257.jpg?k=cd94709fee9bb99dc76afffc8eb2fff956fcd1d95c09bb827643cc22d834a599&o=&hp=1,a lobby with couches and tables and a mirror at ibis budget Rouen Centre Rive Gauche - Opening September 2020 in Rouen,8.3,0,2,Hotel,"49.42534100,1.06871800",All rooms are equipped with a flat-screen TV. Each room comes with a private bathroom.
Rouen,Séjours & Affaires Rouen Normandie,https://www.booking.com/hotel/fr/residhome-rouen-normandie.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/131145487.jpg?k=1fa1192e8ce0f2b09b5f2854a2834554fc0b92323d50f18423f9f76dda1b282c&o=&hp=1,a hotel room with a large bed and a desk at Séjours & Affaires Rouen Normandie in Rouen,7.3,0,2,Aparthotel,"49.42179438,1.08928666","All of the apartments in the Séjours & Affaires Rouen Normandie have a living room with a sofa bed, a TV, an office area and a fully equipped kitchen with refrigerator, microwave, hotplates and dishware."
Rouen,lylylodge,https://www.booking.com/hotel/fr/lylylodge.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/221571088.jpg?k=24581e67673df0f0e84130c36381ad757649047b5b8d48efe3c34aed044771ce&o=&hp=1,a bedroom with a bed with blue sheets and pillows at lylylodge in Rouen,8.8,3,0,Aparthotel,"49.44492800,1.09669500","Located in Rouen, near Gare de Rouen Rive Droite, Notre-Dame Cathedral of Rouen and Musee des Beaux-Arts de Rouen, lylylodge features free WiFi."
Rouen,Hotel Morand,https://www.booking.com/hotel/fr/lemorand.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/335880301.jpg?k=c68c75795c3e3939528113bc8b4f8ba37898397465576c51df3cddc9cd942580&o=&hp=1,a bedroom with a bed with white sheets and red pillows at Hotel Morand in Rouen,7.3,0,2,Hotel,"49.44569975,1.09452300",All guest rooms at Hotel Morand are equipped with tea and coffee making facilities and a flat-screen TV. Each room has a private bathroom with a shower and a hairdryer.
Rouen,Hôtel Céline - Hôtel de la Gare,https://www.booking.com/hotel/fr/hotel-celine.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/53350591.jpg?k=299564ff5963cf79831c89c6429958dc7fb176fe4e95882da620c634c56a1b68&o=&hp=1,a hotel room with a bed and a desk and a window at Hôtel Céline - Hôtel de la Gare in Rouen,8.0,0,0,Hotel,"49.44903352,1.09021068","All of the rooms have a TV, a private bathroom with a shower and a work desk."
Rouen,Hôtel 1er Consul Rouen,https://www.booking.com/hotel/fr/brit-versan.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/14443729.jpg?k=119d4606e62a1fac4a43f736abb62e0e7c15a468f3defc710f3d3a95c952e33c&o=&hp=1,a living room with leather couches and a table at Hôtel 1er Consul Rouen in Rouen,7.8,0,2,Hotel,"49.44358481,1.09777585","A buffet breakfast with pastries, cold meats and eggs is served daily in the dining area and drinks can be enjoyed in the bar and lounge area."
Rouen,Ibis Styles Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/ibis-styles-rouen-centre-cathedrale.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/208244416.jpg?k=0840aaf7d7ac3590703bd7c0ed4442c12649443c9ef22bb026b4bb7b2b6c56bc&o=&hp=1,a large white building with a spire in the background at Ibis Styles Rouen Centre Cathédrale in Rouen,7.2,0,3,Hotel,"49.43745400,1.09618300",Certain rooms feature views of the river or city and some rooms feature a balcony. Each room has a private bathroom. A flat-screen TV is available.
Rouen,Hôtel De La Cathédrale,https://www.booking.com/hotel/fr/de-la-cathedrale.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/254782677.jpg?k=99f57646b97f8feb6cd80616a52cf56086b0061e09c208e43b9ab0168312c36a&o=&hp=1,a view of a building with a cathedral at Hôtel De La Cathédrale in Rouen,7.8,0,3,Hotel,"49.44011681,1.09693363","All of the individually decorated rooms feature flat-screen TVs and cable channels, and some include a lounge area. The en suite bathrooms at Hotel De La Cathédrale are equipped with hairdryers."
Rouen,"Hôtel de Bourgtheroulde, Autograph Collection",https://www.booking.com/hotel/fr/de-bourgtheroulde.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/15500849.jpg?k=11481e0074229d1587ea4d0dfbd88ae4104a8c6e24b945f7736246e0213f5332&o=&hp=1,"a swimming pool with purple lights in a building at Hôtel de Bourgtheroulde, Autograph Collection in Rouen",8.4,0,5,Hotel,"49.44217800,1.08887600","All air-conditioned rooms at the Hotel de Bourgtheroulde have free Wi-Fi, a flat-screen TV and a private bathroom. Some have views of the Galerie d’Aumale, the Place de la Pucelle or the Temple of St Eloi."
Rouen,"The Originals City, Hôtel Notre Dame, Rouen",https://www.booking.com/hotel/fr/hotel-notre-dame.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/302100991.jpg?k=9cb4351522977264c630e5bad230bcec45f6e155319e54603e47d35276a7066b&o=&hp=1,"a bedroom with a bed and a large window at The Originals City, Hôtel Notre Dame, Rouen in Rouen",7.4,0,3,Hotel,"49.43853490,1.09345078",The rooms have a TV and free WiFi internet access. Many rooms were renovated in 2019.
Rouen,Le Vieux Carré,https://www.booking.com/hotel/fr/le-vieux-carre.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/44842098.jpg?k=da1ca98022f53cabf217db6eb23eace2477894cc7935ed939b2f26383535c27c&o=&hp=1,an outdoor patio with tables and chairs in a building at Le Vieux Carré in Rouen,8.1,0,2,Hotel,"49.44332714,1.09457396","Le Vieux Carré’s restaurant provides daily continental breakfast and lunch. In the afternoon, it turns into a tea room, serving gourmet pastries. Guests can enjoy their meals outdoors, in the courtyard."
Rouen,Hôtel Paulette Rouen centre NOUVEAU,https://www.booking.com/hotel/fr/hotel-de-paris-rouen.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/355589539.jpg?k=2e578849528d1699a35e15b9f8b51a04ca1c24183b824d7602ebf3257434e321&o=&hp=1,a bedroom with a bed and a large window at Hôtel Paulette Rouen centre NOUVEAU in Rouen,8.5,0,3,Hotel,"49.43872283,1.09135196","Located in the centre of Rouen, this hotel is just 300 m from the Notre Dame Cathedral, 200 m from Rue du Gros Horloge and 4 km from Kindarena Stadium. It offers rooms with free Wi-Fi access and a flat-screen TV."
Rouen,Best Western Plus Hotel Litteraire Gustave Flaubert,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/303876649.jpg?k=63c33e455b271418c6282262673e8b1bef930616d54da25c3f7a5ceb5e68ab61&o=&hp=1,a hotel room with a bed with a sign on the wall at Best Western Plus Hotel Litteraire Gustave Flaubert in Rouen,8.5,0,4,Hotel,"49.44306423,1.08660311","Situated in the historic centre of Rouen, Best Western Plus Hotel Litteraire Gustave Flaubert offers accommodation with a literary theme in honour of the writer Gustave Flaubert. It is located 3 km from the Kindarena Stadium and free WiFi is available throughout the property."
Rouen,Les Initiés,https://www.booking.com/hotel/fr/les-inities-rouen.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/125956559.jpg?k=e8252462306fed1e674fdd3b508a9dabcdb9566d2c03d42482eeda15d737b07e&o=&hp=1,a bathroom with a tub and a sink and a mirror at Les Initiés in Rouen,8.0,0,2,Hotel,"49.44197641,1.09243892",A continental breakfast is served each morning from Monday to Saturday and is available on Sunday upon reservation. The Inities’s bar and brasserie restaurant offers regional cuisine and a view of the Palais de Justice.
Rouen,Hotel De Quebec,https://www.booking.com/hotel/fr/alive-hotel-de-quebec.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/355127354.jpg?k=41930de126a8e32bb26e3c32f7957fc4a2a1fac7399fe203f5fabb404d835168&o=&hp=1,a hotel room with a bed and a desk and a window at Hotel De Quebec in Rouen,8.2,0,3,Hotel,"49.43783419,1.09725282","Located in the heart of Rouen, in a peaceful area only a 5-minute walk from the old town and Rouen Cathedral, this hotel includes free Wi-Fi internet access. The Kindarena Stadium is 3 km away."
Rouen,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/241533343.jpg?k=b880160a666719af0ebfac501fcc1a470a443793513b4cb24ebc831f612f915a&o=&hp=1,"a tall building with a blue lit sign on it at Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel in Rouen",8.4,0,3,Hotel,"49.42998800,1.07239800","The hotel will provide guests with air-conditioned rooms offering a desk, a kettle, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel the rooms include bed linen and towels."
Rouen,Mercure Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/mercure-rouen-centre.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&nflt=ht_id%3D204&srpvid=db9494cfb7130252&srepoch=1664572192&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/178486458.jpg?k=a28a97da6e0e0b423842f111cfd56df64876f45fad9b44fd58317057a9d74377&o=&hp=1,a woman standing at a desk in an office at Mercure Rouen Centre Cathédrale in Rouen,8.1,0,4,Hotel,"49.44117285,1.09517545","The Mercure Rouen Centre Cathédrale serves a full breakfast, which can be enjoyed in the comfort of your room and an express breakfast option. Guests can also enjoy a drink in the hotel bar."
Paris,Hotel d'Amiens,https://www.booking.com/hotel/fr/d-amiens.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/87967151.jpg?k=2e1e381a0f0e863c77f8f663dbb271f5bac1ab2e9171d05c204609ab44734fb4&o=&hp=1,a living room with a couch and a bird cage at Hotel d'Amiens in Paris,8.0,0,3,Hotel,"48.87839189,2.35731974","Hotel d'Amiens is located in Paris between Gare du Nord and Gare de l’Est Train Stations. It offers rooms with a bath or a shower, satellite TV and free WiFi."
Paris,Appart'hôtel Makom Pereire,https://www.booking.com/hotel/fr/etoile-pereire.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/378141021.jpg?k=750745fac1725de42043fb82b2713794be996b792c231c31fb0cc6b1815213b8&o=&hp=1,a bedroom with a bed and a mirror and a chair at Appart'hôtel Makom Pereire in Paris,8.0,0,3,Hotel,"48.88347596,2.29406878",Each guest room has a TV with Canal+ satellite channels.
Paris,Tonic Hotel Saint Germain des Prés,https://www.booking.com/hotel/fr/tonic-saint-germain-des-pres.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/33452343.jpg?k=2482cf2406e1a759c2b33282af9172dbc39e4469ddf64752435e0e7615993779&o=&hp=1,a bedroom with a large bed in a stone wall at Tonic Hotel Saint Germain des Prés in Paris,7.3,0,3,Hotel,"48.85169841,2.33739319","The guest rooms at Tonic Hotel Saint Germain des Près include a flat-screen TV with satellite channels. They offer a city view and a private bathroom with bathrobes, a hairdryer and free toiletries."
Paris,Hôtel Océanic - Grands Magasins,https://www.booking.com/hotel/fr/ha-tel-oca-c-anic.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/391182662.jpg?k=347e70381517308d45124fd2778b906135fab06350fb6f0e450ff6203a3bfc2b&o=&hp=1,a hotel room with two beds and a desk at Hôtel Océanic - Grands Magasins in Paris,8.6,0,3,Hotel,"48.87503712,2.32236519","The guest rooms at Hôtel Océanic include a TV with Canal + channels. They each have a private bathroom with a bathtub, free toiletries and a hairdryer."
Paris,Courtyard by Marriott Paris Gare de Lyon,https://www.booking.com/hotel/fr/courtyard-by-marriott-paris-gare-de-lyon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/369476901.jpg?k=f0690584bdd0ecae9c6019ef76a8c31fb938a41860bf0cd657b34f33c539d13e&o=&hp=1,a bedroom with a bed and a large window at Courtyard by Marriott Paris Gare de Lyon in Paris,8.6,0,4,Hotel,"48.84508300,2.37137200","All units in the hotel are equipped with a flat-screen TV with cable channels. Featuring a private bathroom, rooms at Courtyard Paris Gare de Lyon also boast free WiFi in public areas and free WiFi in the guest rooms for Marriott members. All rooms at the accommodation have air conditioning and a wardrobe."
Paris,M Social Hotel Paris Opera,https://www.booking.com/hotel/fr/millenium-hotel-paris-opera.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/367438071.jpg?k=2161e9990f6a44fa34600074fa09538e9ca6cce8dd564f860a1879ebe37f62b6&o=&hp=1,a bedroom with a green bed with a painting on the wall at M Social Hotel Paris Opera in Paris,8.2,0,4,Hotel,"48.87247779,2.33788848","Situated in an elegant Haussman building, Millenium hotel is just 500 m from Opéra Garnier and the famous Galeries Lafayette.  It offers soundproofed accommodation and a glass-domed French brasserie."
Paris,Citadines Les Halles Paris,https://www.booking.com/hotel/fr/citadines-aparthotel-les-halles.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/311953226.jpg?k=f832e44b78f26d741338e038ab5299b8dbfc26ca8405c1f84c2a928a76130524&o=&hp=1,a hotel room with a bed and a large window at Citadines Les Halles Paris in Paris,8.0,0,4,Aparthotel,"48.86059281,2.34708443","The apartments at Citadines Les Halles Paris are equipped with a telephone and flat-screen TV. Each apartment has a private bathroom with bathtub and an equipped kitchen with a microwave, dishwasher and fridge."
Paris,Beaugrenelle St-Charles Tour Eiffel,https://www.booking.com/hotel/fr/beaugrenelle-saint-charles.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/228062652.jpg?k=c0cf8ff161d7cd41897fa5aac43370034e72fc1ecdd2faeda8653315ee0c79e7&o=&hp=1,a hotel room with a bed and a desk at Beaugrenelle St-Charles Tour Eiffel in Paris,8.1,0,3,Hotel,"48.84718794,2.28596628",Each room at Beaugrenelle Saint-Charles is equipped with satellite TV.  All rooms are soundproofed and serviced by an elevator.
Paris,Le Grey Hotel,https://www.booking.com/hotel/fr/grey.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id%3D204&srpvid=c14394e0f57a01d9&srepoch=1664572225&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max1024x768/271504372.jpg?k=7b4a3ba9cd09fe765483f531387b189893ddf8691cd7cfd39cbdb8241686121d&o=&hp=1,a hotel room with a large bed and a chair at Le Grey Hotel in Paris,8.8,0,4,Hotel,"48.88133015,2.32741512","Located halfway between the Opéra Garnier and Montmartre, Le Grey Hôtel is a boutique hotel offering stylish rooms with free Wi-Fi access and an LCD TV. It provides luggage storage and it has a 24-hour reception."
