city,hostel_name,hostel_url,hostel_img,hostel_alt_img,hostel_review,nb_squares,nb_stars,hostel_type,lat_long,description
Lille,"Holiday Inn Express Lille Centre, an IHG Hotel",https://www.booking.com/hotel/fr/expressbyholidayinnlille.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgJWANoTYgBAZgBCbgBGMgBBdgBA-gBAfgBA4gCAZgCAqgCBLgCqYqmmgbAAgHSAiQwYTQ3ZTRlYy0yZTc0LTRlYjYtYjhmYi1hNzdiYzRlMjQyODnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=ht_id%3D204&srpvid=3ab66f5460f901fa&srepoch=1665762602&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/226134732.jpg?k=f95e2f211deef62a0478b28faeb62ec50b815489b555f71f015839b4fbeb25e8&o=&hp=1,"a red bench sitting in the middle of a room at Holiday Inn Express Lille Centre, an IHG Hotel in Lille",8.0,0,3,Hotel,"50.63075938,3.05808842","Rooms at the Holiday Inn Express Lille Centre are equipped with a flat-screen TV, a telephone, hairdryer and tea and coffee making facilities. All rooms are serviced by a lift. Free WiFi access is available."
Lille,Séjours & Affaires Lille Europe,https://www.booking.com/hotel/fr/residence-lille-europe.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgJWANoTYgBAZgBCbgBGMgBBdgBA-gBAfgBA4gCAZgCAqgCBLgCqYqmmgbAAgHSAiQwYTQ3ZTRlYy0yZTc0LTRlYjYtYjhmYi1hNzdiYzRlMjQyODnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=ht_id%3D204&srpvid=3ab66f5460f901fa&srepoch=1665762602&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/64213648.jpg?k=86ea8f6e5459a8b8ebf7ef012e9ac1868a93166757f00d6e7a1a93ba15990ec8&o=&hp=1,a kitchen with a sink and a microwave at Séjours & Affaires Lille Europe in Lille,7.2,0,2,Aparthotel,"50.63647023,3.07490923","Each studio or apartment includes a flat-screen TV with cable channels. All have a desk, sofa bed and an en suite bathroom with bathtub or shower."
Lille,Hotel Lille Europe,https://www.booking.com/hotel/fr/lille-europe.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCDHNlYXJjaF9saWxsZUgJWANoTYgBAZgBCbgBGMgBBdgBA-gBAfgBA4gCAZgCAqgCBLgCqYqmmgbAAgHSAiQwYTQ3ZTRlYy0yZTc0LTRlYjYtYjhmYi1hNzdiYzRlMjQyODnYAgTgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&nflt=ht_id%3D204&srpvid=3ab66f5460f901fa&srepoch=1665762602&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/244582029.jpg?k=75402fca188876601d06b7d0c7a2742133ca3d850979d6e0d489c87610337f45&o=&hp=1,a hotel room with two beds and a television at Hotel Lille Europe in Lille,8.0,0,3,Hotel,"50.63788756,3.07268500","Located just 250 m from Lille-Flandres Train Station, this 3-star hotel is set at the heart of the international business district. Pierre Mauroy Stadium is a 17-minute drive away. This hotel has a 24-hour reception and free internet access."
Strasbourg,City Résidence Strasbourg Centre,https://www.booking.com/hotel/fr/appart-victoria-garden-strasbourg.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/62976408.jpg?k=4fd0f296f490c5b601c366230618d5972eae5f1a1a969f1db145589f4cca924c&o=&hp=1,"a room with a sink, a bathtub, and a window at City Résidence Strasbourg Centre in Strasbourg",7.0,0,3,Aparthotel,"48.58906194,7.73879863","The spacious suites have a flat-screen TV, a dining area and a fully equipped kitchenette. Each accommodation has a private bathroom with a shower."
Strasbourg,Hotel Le 21ème,https://www.booking.com/hotel/fr/alpha-le-21eme.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/94829752.jpg?k=cadce50f235ca527cad8c84a9b3316d770b95b1d39edf6a3fbef7cb708ee5fe5&o=&hp=1,"a bedroom with a bed, a desk, and a painting on the wall at Hotel Le 21ème in Strasbourg",7.2,0,2,Hotel,"48.58315586,7.74399340","The Hotel Le 21Ème is situated on Strasbourg’s Grande Île and guests can visit the Cathedral and the Musée des Beaux-Arts, a 10-minute walk away. "
Strasbourg,Okko Hotels Strasbourg Centre,https://www.booking.com/hotel/fr/okko-hotels-strasboug-centre-strasbourg12.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/115292394.jpg?k=3f4d55e76714cde7f57b0630f5782a87e9cff64b3869ac1cacdaf458591cecb0&o=&hp=1,a bicycle is parked in a room next to a wall at Okko Hotels Strasbourg Centre in Strasbourg,8.4,0,4,Hotel,"48.57408002,7.76544945","Okko Hotels Strasbourg Centre features air-conditioned rooms with free WiFi, a flat-screen TV, a private bathroom with a hairdryer and free toiletries. They also have a Nespresso coffee machine. All rooms are serviced by a lift."
Strasbourg,Hotel des Arts,https://www.booking.com/hotel/fr/citotel-des-arts.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/212102597.jpg?k=b3168ba143f89ba351d7d526c99c969f099ab75626df113d8be57a4525182575&o=&hp=1,a bedroom with a bed and a window at Hotel des Arts in Strasbourg,8.1,0,2,Hotel,"48.58031945,7.75127023","Rooms are equipped with TV, work desk and en suite facilities. Breakfast is served daily."
Strasbourg,Le Kléber Hôtel,https://www.booking.com/hotel/fr/le-kleber.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/19175502.jpg?k=fed32a279c47c242596d229161b4ca897c56fd6749d62ee7619b211c2f3e6878&o=&hp=1,a room with a wooden dresser and a lamp at Le Kléber Hôtel in Strasbourg,7.7,0,3,Hotel,"48.58373253,7.74504483",The Kleber Hotel is located in the historic city centre of Strasbourg. It offers nicely decorated guestrooms with flat-screen TV and free internet access.
Strasbourg,BOMA easy living hotel,https://www.booking.com/hotel/fr/boma-strasbourg.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/111916939.jpg?k=0ecf08d24dc60929ebc66cf321fc778761cc735fcdcbc59019e07278f72bb55e&o=&hp=1,a restaurant kitchen with a large counter top at BOMA easy living hotel in Strasbourg,8.8,0,4,Hotel,"48.58289310,7.74204070","BOMA easy living hotel is set in Strasbourg, 300 m from The 'Petite France'. Guests can enjoy the on-site bistrot. Free WiFi is offered."
Strasbourg,Hôtel LÉONOR the place to live,https://www.booking.com/hotel/fr/leonor-the-place-to-live.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/330598587.jpg?k=c50b7370de4b92de869b6031609f3d1349600a1631eb1f5d6ee0c69906cc640f&o=&hp=1,"a room filled with tables, chairs, and tables at Hôtel LÉONOR the place to live in Strasbourg",9.2,0,4,Hotel,"48.58594200,7.74723500","Situated in Strasbourg, 600 m from Strasbourg Cathedral, Hôtel LÉONOR the place to live features a bar and views of the city. Among the facilities at this property are a 24-hour front desk and room service, along with free WiFi throughout the property. Guests can have a drink at the snack bar."
Strasbourg,Aparthotel Adagio Access Strasbourg Petite France,https://www.booking.com/hotel/fr/adagio-access-strasbourg-petite-france.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/202476501.jpg?k=ae6464a4574c4a0ef33162dd4203f799aa1fa9331e3d665a2a68f4bbf00321c7&o=&hp=1,a man standing next to a painting on a wall at Aparthotel Adagio Access Strasbourg Petite France in Strasbourg,8.2,0,3,Aparthotel,"48.57924766,7.73222588",A flat-screen TV and a telephone are included in all of the accommodations. The en suite bathroom is fitted with a shower and a hairdryer.
Strasbourg,K Hotel,https://www.booking.com/hotel/fr/k-strasbourg.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/194715811.jpg?k=f82936ca2c825e8ccf169e00fa13223aaf4ac2ac9d17e7bf88729e9413e19967&o=&hp=1,"a bedroom with a bed, a desk, and a window at K Hotel in Strasbourg",8.7,0,3,Hotel,"48.59304756,7.71466415","All units in the hotel are fitted with a kettle. With a private shower room, rooms at K HOTEL also boast free WiFi. The units at the accommodation have air conditioning and a desk."
Strasbourg,ibis Strasbourg Centre Gare,https://www.booking.com/hotel/fr/ibis-strasbourg-centre-gare.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/44483832.jpg?k=627d5afb9602cb2015b1ba48523c25b44a527ea31de2b2c8754145db12fbb8a3&o=&hp=1,a hotel room with a bed and a dresser at ibis Strasbourg Centre Gare in Strasbourg,7.7,0,3,Hotel,"48.58449520,7.73657061","The rooms at ibis Strasbourg Centre Gare have air-conditioning and are soundproof, they also have a private bathroom with bath or shower and a hairdryer. A telephone and cable TV are also provided."
Strasbourg,"voco Strasbourg Centre - The Garden, an IHG Hotel",https://www.booking.com/hotel/fr/golden-tulip-strasbourg-centre-the-garden.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/180225089.jpg?k=b8649addbbbdbccae7d68a9e0d71c03d7a2207f9a98cd4874442fbb6a2ef111f&o=&hp=1,"a large swimming pool in a hotel room at voco Strasbourg Centre - The Garden, an IHG Hotel in Strasbourg",8.5,0,4,Hotel,"48.58968500,7.73950800","At the hotel, all rooms have a desk, a flat-screen TV and a private bathroom. The rooms at voco Strasbourg Centre feature air conditioning and a wardrobe."
Strasbourg,Hôtel ORIGAMI,https://www.booking.com/hotel/fr/origami.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/254610737.jpg?k=ef940acdf3952f61325a3c143b53d62007164aa8322dc8936c509a016b6211b7&o=&hp=1,a bathroom with a blue and white checkered rug at Hôtel ORIGAMI in Strasbourg,8.9,0,3,Hotel,"48.59108149,7.72709400","Located in Strasbourg, in a building dating from 2018, Hôtel ORIGAMI offers a bar and guestrooms with free WiFi. The property is within a 30-minute walk of The 'Petite France' and 1.7 km of Strasbourg Christmas Market. Strasbourg Cathedral is 1.8 km away."
Strasbourg,HANNONG Hotel & Wine Bar,https://www.booking.com/hotel/fr/tihannong.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/139826198.jpg?k=4620f9bf506a5f729e7a050a799bc1035092b7ea9dd7e38cf8eb85a995df7eb2&o=&hp=1,a man standing in front of a bar in a room at HANNONG Hotel & Wine Bar in Strasbourg,8.6,0,4,Hotel,"48.58279611,7.74312839","The Hannong Hotel is located in the heart of Strasbourg, just a 5-minute walk from the TGV train station, Petite France district and the Cathedral. It offers free Wi-Fi access."
Strasbourg,"Maison Rouge Strasbourg Hotel & Spa, Autograph Collection",https://www.booking.com/hotel/fr/maisonrouge.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/270293753.jpg?k=60011c8b48fc9aa3b062e6f846f90dfacf7239b9ad5f9f5c977f7fb6696febe6&o=&hp=1,"a hotel room with a bed, chair, and nightstand at Maison Rouge Strasbourg Hotel & Spa, Autograph Collection in Strasbourg",8.8,0,5,Hotel,"48.58237114,7.74588235",The rooms at Maison Rouge feature a minibar and satellite TV and can accommodate guests with reduced mobility. Each is serviced by the hotel’s traditional lift and has an en suite bathroom with a bath or shower.
Strasbourg,Le Grand Hotel,https://www.booking.com/hotel/fr/legrandhotel.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/314271308.jpg?k=4ef47a02a9eeaa6ac5f87655b085bbb4931c3797398526113f865433b46621e8&o=&hp=1,a hotel room with a large bed and a large window at Le Grand Hotel in Strasbourg,8.2,0,3,Hotel,"48.58469688,7.73656100","Located opposite Strasbourg train station, the Grand Hotel is located a 10-minute walk from the city centre and Place Kléber. It offers a bar, terrace and free Wi-Fi access."
Strasbourg,Cerise Strasbourg,https://www.booking.com/hotel/fr/residence-park-affaires.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/227291929.jpg?k=9e165c3775d5c6977ed07b87ba16b15396e9ea95acc41b8788b852806ceb8fe3&o=&hp=1,a green vase sitting on the side of a building at Cerise Strasbourg in Strasbourg,7.5,0,3,Aparthotel,"48.56051607,7.74588168","With a 24-hour reception, the Cerise Strasbourg Residence offers modern self-catering studios and apartments 750 m from Meinau Stadium. It is a 5-minute walk to Lycee Couffignal tram stop, giving direct access to Strasbourg centre in 10 minutes."
Strasbourg,Résidence La Canopée,https://www.booking.com/hotel/fr/residence-la-canopee.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/267826284.jpg?k=3d14c724382573783fc3091a4e6fe3db8efe0d5f1763c60051f7e628e5cc887a&o=&hp=1,a room with a lot of windows and a lot of chairs at Résidence La Canopée in Strasbourg,8.3,3,0,Aparthotel,"48.59274972,7.74505986","Résidence La Canopée is located in the Quartier Européen - Orangerie district of Strasbourg, less than 1 km from Strasbourg Christmas Market and a 14-minute walk from Strasbourg Cathedral. Free WiFi is featured throughout the property and private parking is available on site."
Strasbourg,ClapClap Hôtel,https://www.booking.com/hotel/fr/clapclap-strasbourg.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/374740232.jpg?k=5bda2bfb217baecffec4cc27b5da0c7e5cec9a6fe47b7e35d86f918f4fca8717&o=&hp=1,a living room filled with furniture and a window at ClapClap Hôtel in Strasbourg,8.2,0,3,Hotel,"48.58249845,7.73723960",ClapClap Hotel is a hotel located 400 m from Strasbourg TGV Train station and Tram Station. It is 600 m from the city centre and offers a terrace and rooms with free WiFi access.
Strasbourg,"Holiday Inn Express Strasbourg Centre, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-express-strasbourg-centre.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/241173398.jpg?k=af37e1e4480e947a947b497b855a8aef8a484e427c3ec09af89efe44a658dcfc&o=&hp=1,"a park bench in front of a large body of water at Holiday Inn Express Strasbourg Centre, an IHG Hotel in Strasbourg",8.0,0,3,Hotel,"48.57154052,7.74525492","All rooms feature a desk, safety deposit box and a flat-screen TV with international channels. Tea and coffee making facilities are also provided. Each room has a private bathroom with a shower and some rooms have a sofa bed."
Strasbourg,Citadines Kléber Strasbourg,https://www.booking.com/hotel/fr/citadines-aparthotel-strasbourg.en-gb.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSAlYA2hNiAEBmAEJuAEYyAEF2AED6AEB-AEDiAIBmAICqAIEuALAiqaaBsACAdICJGRiZDA3NmI0LTAzMjctNGYxZS1hZGI2LTc0NTJlYTkxMDBiYtgCBOACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&nflt=ht_id%3D204&srpvid=7f8c6f5f71d9012a&srepoch=1665762625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://t-cf.bstatic.com/xdata/images/hotel/max1024x768/142761310.jpg?k=b1111f5910106ca672efe7faba4f844ad6d6df92d4928a549801fa42eb8021b5&o=&hp=1,a bedroom with a large bed and a large window at Citadines Kléber Strasbourg in Strasbourg,8.2,0,3,Aparthotel,"48.58384564,7.74342477","Apartments at the Citadines Apart'hotel Strasbourg Kléber feature a flat-screen TV, DVD player and desk in the seating area. They each have a kitchenette equipped with a microwave, fridge and dishwasher and linen and towels are provided."
