,gender,attr3_1,attr3_s,attr3_2,attr3_3,Nb_col_attr3,Tot_attr3
1123,0,8.0,,8.0,8.0,3,8.0
1124,0,8.0,,8.0,8.0,3,8.0
1125,0,8.0,,8.0,8.0,3,8.0
1126,0,8.0,,8.0,8.0,3,8.0
1127,0,8.0,,8.0,8.0,3,8.0
1128,0,8.0,,8.0,8.0,3,8.0
1129,0,8.0,,8.0,8.0,3,8.0
1130,0,8.0,,8.0,8.0,3,8.0
1131,0,8.0,,8.0,8.0,3,8.0
1132,0,8.0,,8.0,8.0,3,8.0
1133,0,8.0,,8.0,8.0,3,8.0
1134,0,5.0,,5.0,6.0,3,5.333333333333333
1135,0,5.0,,5.0,6.0,3,5.333333333333333
1136,0,5.0,,5.0,6.0,3,5.333333333333333
1137,0,5.0,,5.0,6.0,3,5.333333333333333
1138,0,5.0,,5.0,6.0,3,5.333333333333333
1139,0,5.0,,5.0,6.0,3,5.333333333333333
1140,0,5.0,,5.0,6.0,3,5.333333333333333
1141,0,5.0,,5.0,6.0,3,5.333333333333333
1142,0,5.0,,5.0,6.0,3,5.333333333333333
1143,0,5.0,,5.0,6.0,3,5.333333333333333
1144,0,5.0,,5.0,6.0,3,5.333333333333333
1145,0,5.0,,5.0,6.0,3,5.333333333333333
1146,0,5.0,,5.0,6.0,3,5.333333333333333
1147,0,5.0,,5.0,6.0,3,5.333333333333333
1148,0,5.0,,5.0,6.0,3,5.333333333333333
1149,0,5.0,,5.0,6.0,3,5.333333333333333
1150,0,5.0,,5.0,6.0,3,5.333333333333333
1151,0,5.0,,5.0,6.0,3,5.333333333333333
1152,0,7.0,,7.0,7.0,3,7.0
1153,0,7.0,,7.0,7.0,3,7.0
1154,0,7.0,,7.0,7.0,3,7.0
1155,0,7.0,,7.0,7.0,3,7.0
1156,0,7.0,,7.0,7.0,3,7.0
1157,0,7.0,,7.0,7.0,3,7.0
1158,0,7.0,,7.0,7.0,3,7.0
1159,0,7.0,,7.0,7.0,3,7.0
1160,0,7.0,,7.0,7.0,3,7.0
1161,0,7.0,,7.0,7.0,3,7.0
1162,0,7.0,,7.0,7.0,3,7.0
1163,0,7.0,,7.0,7.0,3,7.0
1164,0,7.0,,7.0,7.0,3,7.0
1165,0,7.0,,7.0,7.0,3,7.0
1166,0,7.0,,7.0,7.0,3,7.0
1167,0,7.0,,7.0,7.0,3,7.0
1168,0,7.0,,7.0,7.0,3,7.0
1169,0,7.0,,7.0,7.0,3,7.0
1170,0,7.0,,7.0,7.0,3,7.0
1171,0,7.0,,7.0,7.0,3,7.0
1172,0,7.0,,7.0,7.0,3,7.0
1173,0,7.0,,7.0,7.0,3,7.0
1174,0,7.0,,7.0,7.0,3,7.0
1175,0,7.0,,7.0,7.0,3,7.0
1176,0,7.0,,7.0,7.0,3,7.0
1177,0,7.0,,7.0,7.0,3,7.0
1178,0,7.0,,7.0,7.0,3,7.0
1179,0,7.0,,7.0,7.0,3,7.0
1180,0,7.0,,7.0,7.0,3,7.0
1181,0,7.0,,7.0,7.0,3,7.0
1182,0,7.0,,7.0,7.0,3,7.0
1183,0,7.0,,7.0,7.0,3,7.0
1184,0,7.0,,7.0,7.0,3,7.0
1185,0,7.0,,7.0,7.0,3,7.0
1186,0,7.0,,7.0,7.0,3,7.0
1187,0,7.0,,7.0,7.0,3,7.0
1188,0,7.0,,7.0,,2,7.0
1189,0,7.0,,7.0,,2,7.0
1190,0,7.0,,7.0,,2,7.0
1191,0,7.0,,7.0,,2,7.0
1192,0,7.0,,7.0,,2,7.0
1193,0,7.0,,7.0,,2,7.0
1194,0,7.0,,7.0,,2,7.0
1195,0,7.0,,7.0,,2,7.0
1196,0,7.0,,7.0,,2,7.0
1197,0,7.0,,7.0,,2,7.0
1198,0,7.0,,7.0,,2,7.0
1199,0,7.0,,7.0,,2,7.0
1200,0,7.0,,7.0,,2,7.0
1201,0,7.0,,7.0,,2,7.0
1202,0,7.0,,7.0,,2,7.0
1203,0,7.0,,7.0,,2,7.0
1204,0,7.0,,7.0,,2,7.0
1205,0,7.0,,7.0,,2,7.0
1206,0,9.0,,9.0,10.0,3,9.333333333333334
1207,0,9.0,,9.0,10.0,3,9.333333333333334
1208,0,9.0,,9.0,10.0,3,9.333333333333334
1209,0,9.0,,9.0,10.0,3,9.333333333333334
1210,0,9.0,,9.0,10.0,3,9.333333333333334
1211,0,9.0,,9.0,10.0,3,9.333333333333334
1212,0,9.0,,9.0,10.0,3,9.333333333333334
1213,0,9.0,,9.0,10.0,3,9.333333333333334
1214,0,9.0,,9.0,10.0,3,9.333333333333334
1215,0,9.0,,9.0,10.0,3,9.333333333333334
1216,0,9.0,,9.0,10.0,3,9.333333333333334
1217,0,9.0,,9.0,10.0,3,9.333333333333334
1218,0,9.0,,9.0,10.0,3,9.333333333333334
1219,0,9.0,,9.0,10.0,3,9.333333333333334
1220,0,9.0,,9.0,10.0,3,9.333333333333334
1221,0,9.0,,9.0,10.0,3,9.333333333333334
1222,0,9.0,,9.0,10.0,3,9.333333333333334
1223,0,9.0,,9.0,10.0,3,9.333333333333334
1224,0,9.0,,9.0,,2,9.0
1225,0,9.0,,9.0,,2,9.0
1226,0,9.0,,9.0,,2,9.0
1227,0,9.0,,9.0,,2,9.0
1228,0,9.0,,9.0,,2,9.0
1229,0,9.0,,9.0,,2,9.0
1230,0,9.0,,9.0,,2,9.0
1231,0,9.0,,9.0,,2,9.0
1232,0,9.0,,9.0,,2,9.0
1233,0,9.0,,9.0,,2,9.0
1234,0,9.0,,9.0,,2,9.0
1235,0,9.0,,9.0,,2,9.0
1236,0,9.0,,9.0,,2,9.0
1237,0,9.0,,9.0,,2,9.0
1238,0,9.0,,9.0,,2,9.0
1239,0,9.0,,9.0,,2,9.0
1240,0,9.0,,9.0,,2,9.0
1241,0,9.0,,9.0,,2,9.0
1242,0,8.0,,7.0,7.0,3,7.333333333333333
1243,0,8.0,,7.0,7.0,3,7.333333333333333
1244,0,8.0,,7.0,7.0,3,7.333333333333333
1245,0,8.0,,7.0,7.0,3,7.333333333333333
1246,0,8.0,,7.0,7.0,3,7.333333333333333
1247,0,8.0,,7.0,7.0,3,7.333333333333333
1248,0,8.0,,7.0,7.0,3,7.333333333333333
1249,0,8.0,,7.0,7.0,3,7.333333333333333
1250,0,8.0,,7.0,7.0,3,7.333333333333333
1251,0,8.0,,7.0,7.0,3,7.333333333333333
1252,0,8.0,,7.0,7.0,3,7.333333333333333
1253,0,8.0,,7.0,7.0,3,7.333333333333333
1254,0,8.0,,7.0,7.0,3,7.333333333333333
1255,0,8.0,,7.0,7.0,3,7.333333333333333
1256,0,8.0,,7.0,7.0,3,7.333333333333333
1257,0,8.0,,7.0,7.0,3,7.333333333333333
1258,0,8.0,,7.0,7.0,3,7.333333333333333
1259,0,8.0,,7.0,7.0,3,7.333333333333333
1260,0,5.0,,3.0,6.0,3,4.666666666666667
1261,0,5.0,,3.0,6.0,3,4.666666666666667
1262,0,5.0,,3.0,6.0,3,4.666666666666667
1263,0,5.0,,3.0,6.0,3,4.666666666666667
1264,0,5.0,,3.0,6.0,3,4.666666666666667
1265,0,5.0,,3.0,6.0,3,4.666666666666667
1266,0,5.0,,3.0,6.0,3,4.666666666666667
1267,0,5.0,,3.0,6.0,3,4.666666666666667
1268,0,5.0,,3.0,6.0,3,4.666666666666667
1269,0,5.0,,3.0,6.0,3,4.666666666666667
1270,0,5.0,,3.0,6.0,3,4.666666666666667
1271,0,5.0,,3.0,6.0,3,4.666666666666667
1272,0,5.0,,3.0,6.0,3,4.666666666666667
1273,0,5.0,,3.0,6.0,3,4.666666666666667
1274,0,5.0,,3.0,6.0,3,4.666666666666667
1275,0,5.0,,3.0,6.0,3,4.666666666666667
1276,0,5.0,,3.0,6.0,3,4.666666666666667
1277,0,5.0,,3.0,6.0,3,4.666666666666667
1278,0,6.0,,8.0,7.0,3,7.0
1279,0,6.0,,8.0,7.0,3,7.0
1280,0,6.0,,8.0,7.0,3,7.0
1281,0,6.0,,8.0,7.0,3,7.0
1282,0,6.0,,8.0,7.0,3,7.0
1283,0,6.0,,8.0,7.0,3,7.0
1284,0,6.0,,8.0,7.0,3,7.0
1285,0,6.0,,8.0,7.0,3,7.0
1286,0,6.0,,8.0,7.0,3,7.0
1287,0,6.0,,8.0,7.0,3,7.0
1288,0,6.0,,8.0,7.0,3,7.0
1289,0,6.0,,8.0,7.0,3,7.0
1290,0,6.0,,8.0,7.0,3,7.0
1291,0,6.0,,8.0,7.0,3,7.0
1292,0,6.0,,8.0,7.0,3,7.0
1293,0,6.0,,8.0,7.0,3,7.0
1294,0,6.0,,8.0,7.0,3,7.0
1295,0,6.0,,8.0,7.0,3,7.0
1296,0,9.0,,7.0,8.0,3,8.0
1297,0,9.0,,7.0,8.0,3,8.0
1298,0,9.0,,7.0,8.0,3,8.0
1299,0,9.0,,7.0,8.0,3,8.0
1300,0,9.0,,7.0,8.0,3,8.0
1301,0,9.0,,7.0,8.0,3,8.0
1302,0,9.0,,7.0,8.0,3,8.0
1303,0,9.0,,7.0,8.0,3,8.0
1304,0,9.0,,7.0,8.0,3,8.0
1305,0,9.0,,7.0,8.0,3,8.0
1306,0,9.0,,7.0,8.0,3,8.0
1307,0,9.0,,7.0,8.0,3,8.0
1308,0,9.0,,7.0,8.0,3,8.0
1309,0,9.0,,7.0,8.0,3,8.0
1310,0,9.0,,7.0,8.0,3,8.0
1311,0,9.0,,7.0,8.0,3,8.0
1312,0,9.0,,7.0,8.0,3,8.0
1313,0,9.0,,7.0,8.0,3,8.0
1314,0,8.0,,7.0,8.0,3,7.666666666666667
1315,0,8.0,,7.0,8.0,3,7.666666666666667
1316,0,8.0,,7.0,8.0,3,7.666666666666667
1317,0,8.0,,7.0,8.0,3,7.666666666666667
1318,0,8.0,,7.0,8.0,3,7.666666666666667
1319,0,8.0,,7.0,8.0,3,7.666666666666667
1320,0,8.0,,7.0,8.0,3,7.666666666666667
1321,0,8.0,,7.0,8.0,3,7.666666666666667
1322,0,8.0,,7.0,8.0,3,7.666666666666667
1323,0,8.0,,7.0,8.0,3,7.666666666666667
1324,0,8.0,,7.0,8.0,3,7.666666666666667
1325,0,8.0,,7.0,8.0,3,7.666666666666667
1326,0,8.0,,7.0,8.0,3,7.666666666666667
1327,0,8.0,,7.0,8.0,3,7.666666666666667
1328,0,8.0,,7.0,8.0,3,7.666666666666667
1329,0,8.0,,7.0,8.0,3,7.666666666666667
1330,0,8.0,,7.0,8.0,3,7.666666666666667
1331,0,8.0,,7.0,8.0,3,7.666666666666667
1656,0,9.0,,9.0,,2,9.0
1657,0,9.0,,9.0,,2,9.0
1658,0,9.0,,9.0,,2,9.0
1659,0,9.0,,9.0,,2,9.0
1660,0,9.0,,9.0,,2,9.0
1661,0,9.0,,9.0,,2,9.0
1662,0,9.0,,9.0,,2,9.0
1663,0,9.0,,9.0,,2,9.0
1664,0,9.0,,9.0,,2,9.0
1665,0,9.0,,9.0,,2,9.0
1666,0,8.0,,8.0,8.0,3,8.0
1667,0,8.0,,8.0,8.0,3,8.0
1668,0,8.0,,8.0,8.0,3,8.0
1669,0,8.0,,8.0,8.0,3,8.0
1670,0,8.0,,8.0,8.0,3,8.0
1671,0,8.0,,8.0,8.0,3,8.0
1672,0,8.0,,8.0,8.0,3,8.0
1673,0,8.0,,8.0,8.0,3,8.0
1674,0,8.0,,8.0,8.0,3,8.0
1675,0,8.0,,8.0,8.0,3,8.0
1676,0,7.0,,7.0,,2,7.0
1677,0,7.0,,7.0,,2,7.0
1678,0,7.0,,7.0,,2,7.0
1679,0,7.0,,7.0,,2,7.0
1680,0,7.0,,7.0,,2,7.0
1681,0,7.0,,7.0,,2,7.0
1682,0,7.0,,7.0,,2,7.0
1683,0,7.0,,7.0,,2,7.0
1684,0,7.0,,7.0,,2,7.0
1685,0,7.0,,7.0,,2,7.0
1686,0,8.0,,8.0,9.0,3,8.333333333333334
1687,0,8.0,,8.0,9.0,3,8.333333333333334
1688,0,8.0,,8.0,9.0,3,8.333333333333334
1689,0,8.0,,8.0,9.0,3,8.333333333333334
1690,0,8.0,,8.0,9.0,3,8.333333333333334
1691,0,8.0,,8.0,9.0,3,8.333333333333334
1692,0,8.0,,8.0,9.0,3,8.333333333333334
1693,0,8.0,,8.0,9.0,3,8.333333333333334
1694,0,8.0,,8.0,9.0,3,8.333333333333334
1695,0,8.0,,8.0,9.0,3,8.333333333333334
1696,0,8.0,,9.0,8.0,3,8.333333333333334
1697,0,8.0,,9.0,8.0,3,8.333333333333334
1698,0,8.0,,9.0,8.0,3,8.333333333333334
1699,0,8.0,,9.0,8.0,3,8.333333333333334
1700,0,8.0,,9.0,8.0,3,8.333333333333334
1701,0,8.0,,9.0,8.0,3,8.333333333333334
1702,0,8.0,,9.0,8.0,3,8.333333333333334
1703,0,8.0,,9.0,8.0,3,8.333333333333334
1704,0,8.0,,9.0,8.0,3,8.333333333333334
1705,0,8.0,,9.0,8.0,3,8.333333333333334
1706,0,8.0,,7.0,7.0,3,7.333333333333333
1707,0,8.0,,7.0,7.0,3,7.333333333333333
1708,0,8.0,,7.0,7.0,3,7.333333333333333
1709,0,8.0,,7.0,7.0,3,7.333333333333333
1710,0,8.0,,7.0,7.0,3,7.333333333333333
1711,0,8.0,,7.0,7.0,3,7.333333333333333
1712,0,8.0,,7.0,7.0,3,7.333333333333333
1713,0,8.0,,7.0,7.0,3,7.333333333333333
1714,0,8.0,,7.0,7.0,3,7.333333333333333
1715,0,8.0,,7.0,7.0,3,7.333333333333333
1716,0,8.0,,8.0,,2,8.0
1717,0,8.0,,8.0,,2,8.0
1718,0,8.0,,8.0,,2,8.0
1719,0,8.0,,8.0,,2,8.0
1720,0,8.0,,8.0,,2,8.0
1721,0,8.0,,8.0,,2,8.0
1722,0,8.0,,8.0,,2,8.0
1723,0,8.0,,8.0,,2,8.0
1724,0,8.0,,8.0,,2,8.0
1725,0,8.0,,8.0,,2,8.0
1726,0,6.0,,8.0,7.0,3,7.0
1727,0,6.0,,8.0,7.0,3,7.0
1728,0,6.0,,8.0,7.0,3,7.0
1729,0,6.0,,8.0,7.0,3,7.0
1730,0,6.0,,8.0,7.0,3,7.0
1731,0,6.0,,8.0,7.0,3,7.0
1732,0,6.0,,8.0,7.0,3,7.0
1733,0,6.0,,8.0,7.0,3,7.0
1734,0,6.0,,8.0,7.0,3,7.0
1735,0,6.0,,8.0,7.0,3,7.0
1736,0,2.0,,2.0,,2,2.0
1737,0,2.0,,2.0,,2,2.0
1738,0,2.0,,2.0,,2,2.0
1739,0,2.0,,2.0,,2,2.0
1740,0,2.0,,2.0,,2,2.0
1741,0,2.0,,2.0,,2,2.0
1742,0,2.0,,2.0,,2,2.0
1743,0,2.0,,2.0,,2,2.0
1744,0,2.0,,2.0,,2,2.0
1745,0,2.0,,2.0,,2,2.0
1846,0,8.0,8.0,9.0,,3,8.333333333333334
1847,0,8.0,8.0,9.0,,3,8.333333333333334
1848,0,8.0,8.0,9.0,,3,8.333333333333334
1849,0,8.0,8.0,9.0,,3,8.333333333333334
1850,0,8.0,8.0,9.0,,3,8.333333333333334
1851,0,6.0,5.0,6.0,4.0,4,5.25
1852,0,6.0,5.0,6.0,4.0,4,5.25
1853,0,6.0,5.0,6.0,4.0,4,5.25
1854,0,6.0,5.0,6.0,4.0,4,5.25
1855,0,6.0,5.0,6.0,4.0,4,5.25
1856,0,7.0,7.0,7.0,7.0,4,7.0
1857,0,7.0,7.0,7.0,7.0,4,7.0
1858,0,7.0,7.0,7.0,7.0,4,7.0
1859,0,7.0,7.0,7.0,7.0,4,7.0
1860,0,7.0,7.0,7.0,7.0,4,7.0
1861,0,9.0,8.0,8.0,8.0,4,8.25
1862,0,9.0,8.0,8.0,8.0,4,8.25
1863,0,9.0,8.0,8.0,8.0,4,8.25
1864,0,9.0,8.0,8.0,8.0,4,8.25
1865,0,9.0,8.0,8.0,8.0,4,8.25
1866,0,,7.0,,9.0,2,8.0
1867,0,,7.0,,9.0,2,8.0
1868,0,,7.0,,9.0,2,8.0
1869,0,,7.0,,9.0,2,8.0
1870,0,,7.0,,9.0,2,8.0
1896,0,9.0,9.0,8.0,9.0,4,8.75
1897,0,9.0,9.0,8.0,9.0,4,8.75
1898,0,9.0,9.0,8.0,9.0,4,8.75
1899,0,9.0,9.0,8.0,9.0,4,8.75
1900,0,9.0,9.0,8.0,9.0,4,8.75
1901,0,9.0,9.0,8.0,9.0,4,8.75
1902,0,9.0,9.0,8.0,9.0,4,8.75
1903,0,9.0,9.0,8.0,9.0,4,8.75
1904,0,9.0,9.0,8.0,9.0,4,8.75
1905,0,9.0,9.0,8.0,9.0,4,8.75
1906,0,9.0,9.0,8.0,9.0,4,8.75
1907,0,9.0,9.0,8.0,9.0,4,8.75
1908,0,9.0,9.0,8.0,9.0,4,8.75
1909,0,9.0,9.0,8.0,9.0,4,8.75
1910,0,9.0,9.0,8.0,9.0,4,8.75
1911,0,9.0,9.0,8.0,9.0,4,8.75
1912,0,7.0,,6.0,,2,6.5
1913,0,7.0,,6.0,,2,6.5
1914,0,7.0,,6.0,,2,6.5
1915,0,7.0,,6.0,,2,6.5
1916,0,7.0,,6.0,,2,6.5
1917,0,7.0,,6.0,,2,6.5
1918,0,7.0,,6.0,,2,6.5
1919,0,7.0,,6.0,,2,6.5
1920,0,7.0,,6.0,,2,6.5
1921,0,7.0,,6.0,,2,6.5
1922,0,7.0,,6.0,,2,6.5
1923,0,7.0,,6.0,,2,6.5
1924,0,7.0,,6.0,,2,6.5
1925,0,7.0,,6.0,,2,6.5
1926,0,7.0,,6.0,,2,6.5
1927,0,7.0,,6.0,,2,6.5
1928,0,7.0,8.0,8.0,8.0,4,7.75
1929,0,7.0,8.0,8.0,8.0,4,7.75
1930,0,7.0,8.0,8.0,8.0,4,7.75
1931,0,7.0,8.0,8.0,8.0,4,7.75
1932,0,7.0,8.0,8.0,8.0,4,7.75
1933,0,7.0,8.0,8.0,8.0,4,7.75
1934,0,7.0,8.0,8.0,8.0,4,7.75
1935,0,7.0,8.0,8.0,8.0,4,7.75
1936,0,7.0,8.0,8.0,8.0,4,7.75
1937,0,7.0,8.0,8.0,8.0,4,7.75
1938,0,7.0,8.0,8.0,8.0,4,7.75
1939,0,7.0,8.0,8.0,8.0,4,7.75
1940,0,7.0,8.0,8.0,8.0,4,7.75
1941,0,7.0,8.0,8.0,8.0,4,7.75
1942,0,7.0,8.0,8.0,8.0,4,7.75
1943,0,7.0,8.0,8.0,8.0,4,7.75
1944,0,5.0,7.0,7.0,6.0,4,6.25
1945,0,5.0,7.0,7.0,6.0,4,6.25
1946,0,5.0,7.0,7.0,6.0,4,6.25
1947,0,5.0,7.0,7.0,6.0,4,6.25
1948,0,5.0,7.0,7.0,6.0,4,6.25
1949,0,5.0,7.0,7.0,6.0,4,6.25
1950,0,5.0,7.0,7.0,6.0,4,6.25
1951,0,5.0,7.0,7.0,6.0,4,6.25
1952,0,5.0,7.0,7.0,6.0,4,6.25
1953,0,5.0,7.0,7.0,6.0,4,6.25
1954,0,5.0,7.0,7.0,6.0,4,6.25
1955,0,5.0,7.0,7.0,6.0,4,6.25
1956,0,5.0,7.0,7.0,6.0,4,6.25
1957,0,5.0,7.0,7.0,6.0,4,6.25
1958,0,5.0,7.0,7.0,6.0,4,6.25
1959,0,5.0,7.0,7.0,6.0,4,6.25
1960,0,8.0,8.0,,,2,8.0
1961,0,8.0,8.0,,,2,8.0
1962,0,8.0,8.0,,,2,8.0
1963,0,8.0,8.0,,,2,8.0
1964,0,8.0,8.0,,,2,8.0
1965,0,8.0,8.0,,,2,8.0
1966,0,8.0,8.0,,,2,8.0
1967,0,8.0,8.0,,,2,8.0
1968,0,8.0,8.0,,,2,8.0
1969,0,8.0,8.0,,,2,8.0
1970,0,8.0,8.0,,,2,8.0
1971,0,8.0,8.0,,,2,8.0
1972,0,8.0,8.0,,,2,8.0
1973,0,8.0,8.0,,,2,8.0
1974,0,8.0,8.0,,,2,8.0
1975,0,8.0,8.0,,,2,8.0
1976,0,8.0,8.0,8.0,9.0,4,8.25
1977,0,8.0,8.0,8.0,9.0,4,8.25
1978,0,8.0,8.0,8.0,9.0,4,8.25
1979,0,8.0,8.0,8.0,9.0,4,8.25
1980,0,8.0,8.0,8.0,9.0,4,8.25
1981,0,8.0,8.0,8.0,9.0,4,8.25
1982,0,8.0,8.0,8.0,9.0,4,8.25
1983,0,8.0,8.0,8.0,9.0,4,8.25
1984,0,8.0,8.0,8.0,9.0,4,8.25
1985,0,8.0,8.0,8.0,9.0,4,8.25
1986,0,8.0,8.0,8.0,9.0,4,8.25
1987,0,8.0,8.0,8.0,9.0,4,8.25
1988,0,8.0,8.0,8.0,9.0,4,8.25
1989,0,8.0,8.0,8.0,9.0,4,8.25
1990,0,8.0,8.0,8.0,9.0,4,8.25
1991,0,8.0,8.0,8.0,9.0,4,8.25
1992,0,8.0,8.0,,,2,8.0
1993,0,8.0,8.0,,,2,8.0
1994,0,8.0,8.0,,,2,8.0
1995,0,8.0,8.0,,,2,8.0
1996,0,8.0,8.0,,,2,8.0
1997,0,8.0,8.0,,,2,8.0
1998,0,8.0,8.0,,,2,8.0
1999,0,8.0,8.0,,,2,8.0
2000,0,8.0,8.0,,,2,8.0
2001,0,8.0,8.0,,,2,8.0
2002,0,8.0,8.0,,,2,8.0
2003,0,8.0,8.0,,,2,8.0
2004,0,8.0,8.0,,,2,8.0
2005,0,8.0,8.0,,,2,8.0
2006,0,8.0,8.0,,,2,8.0
2007,0,8.0,8.0,,,2,8.0
2008,0,8.0,,7.0,8.0,3,7.666666666666667
2009,0,8.0,,7.0,8.0,3,7.666666666666667
2010,0,8.0,,7.0,8.0,3,7.666666666666667
2011,0,8.0,,7.0,8.0,3,7.666666666666667
2012,0,8.0,,7.0,8.0,3,7.666666666666667
2013,0,8.0,,7.0,8.0,3,7.666666666666667
2014,0,8.0,,7.0,8.0,3,7.666666666666667
2015,0,8.0,,7.0,8.0,3,7.666666666666667
2016,0,8.0,,7.0,8.0,3,7.666666666666667
2017,0,8.0,,7.0,8.0,3,7.666666666666667
2018,0,8.0,,7.0,8.0,3,7.666666666666667
2019,0,8.0,,7.0,8.0,3,7.666666666666667
2020,0,8.0,,7.0,8.0,3,7.666666666666667
2021,0,8.0,,7.0,8.0,3,7.666666666666667
2022,0,8.0,,7.0,8.0,3,7.666666666666667
2023,0,8.0,,7.0,8.0,3,7.666666666666667
2024,0,7.0,8.0,6.0,6.0,4,6.75
2025,0,7.0,8.0,6.0,6.0,4,6.75
2026,0,7.0,8.0,6.0,6.0,4,6.75
2027,0,7.0,8.0,6.0,6.0,4,6.75
2028,0,7.0,8.0,6.0,6.0,4,6.75
2029,0,7.0,8.0,6.0,6.0,4,6.75
2030,0,7.0,8.0,6.0,6.0,4,6.75
2031,0,7.0,8.0,6.0,6.0,4,6.75
2032,0,7.0,8.0,6.0,6.0,4,6.75
2033,0,7.0,8.0,6.0,6.0,4,6.75
2034,0,7.0,8.0,6.0,6.0,4,6.75
2035,0,7.0,8.0,6.0,6.0,4,6.75
2036,0,7.0,8.0,6.0,6.0,4,6.75
2037,0,7.0,8.0,6.0,6.0,4,6.75
2038,0,7.0,8.0,6.0,6.0,4,6.75
2039,0,7.0,8.0,6.0,6.0,4,6.75
2040,0,9.0,,9.0,12.0,3,10.0
2041,0,9.0,,9.0,12.0,3,10.0
2042,0,9.0,,9.0,12.0,3,10.0
2043,0,9.0,,9.0,12.0,3,10.0
2044,0,9.0,,9.0,12.0,3,10.0
2045,0,9.0,,9.0,12.0,3,10.0
2046,0,9.0,,9.0,12.0,3,10.0
2047,0,9.0,,9.0,12.0,3,10.0
2048,0,9.0,,9.0,12.0,3,10.0
2049,0,9.0,,9.0,12.0,3,10.0
2050,0,9.0,,9.0,12.0,3,10.0
2051,0,9.0,,9.0,12.0,3,10.0
2052,0,9.0,,9.0,12.0,3,10.0
2053,0,9.0,,9.0,12.0,3,10.0
2054,0,9.0,,9.0,12.0,3,10.0
2055,0,9.0,,9.0,12.0,3,10.0
2056,0,7.0,,8.0,7.0,3,7.333333333333333
2057,0,7.0,,8.0,7.0,3,7.333333333333333
2058,0,7.0,,8.0,7.0,3,7.333333333333333
2059,0,7.0,,8.0,7.0,3,7.333333333333333
2060,0,7.0,,8.0,7.0,3,7.333333333333333
2061,0,7.0,,8.0,7.0,3,7.333333333333333
2062,0,7.0,,8.0,7.0,3,7.333333333333333
2063,0,7.0,,8.0,7.0,3,7.333333333333333
2064,0,7.0,,8.0,7.0,3,7.333333333333333
2065,0,7.0,,8.0,7.0,3,7.333333333333333
2066,0,7.0,,8.0,7.0,3,7.333333333333333
2067,0,7.0,,8.0,7.0,3,7.333333333333333
2068,0,7.0,,8.0,7.0,3,7.333333333333333
2069,0,7.0,,8.0,7.0,3,7.333333333333333
2070,0,7.0,,8.0,7.0,3,7.333333333333333
2071,0,7.0,,8.0,7.0,3,7.333333333333333
2072,0,7.0,7.0,7.0,7.0,4,7.0
2073,0,7.0,7.0,7.0,7.0,4,7.0
2074,0,7.0,7.0,7.0,7.0,4,7.0
2075,0,7.0,7.0,7.0,7.0,4,7.0
2076,0,7.0,7.0,7.0,7.0,4,7.0
2077,0,7.0,7.0,7.0,7.0,4,7.0
2078,0,7.0,7.0,7.0,7.0,4,7.0
2079,0,7.0,7.0,7.0,7.0,4,7.0
2080,0,7.0,7.0,7.0,7.0,4,7.0
2081,0,7.0,7.0,7.0,7.0,4,7.0
2082,0,7.0,7.0,7.0,7.0,4,7.0
2083,0,7.0,7.0,7.0,7.0,4,7.0
2084,0,7.0,7.0,7.0,7.0,4,7.0
2085,0,7.0,7.0,7.0,7.0,4,7.0
2086,0,7.0,7.0,7.0,7.0,4,7.0
2087,0,7.0,7.0,7.0,7.0,4,7.0
2088,0,8.0,8.0,,8.0,3,8.0
2089,0,8.0,8.0,,8.0,3,8.0
2090,0,8.0,8.0,,8.0,3,8.0
2091,0,8.0,8.0,,8.0,3,8.0
2092,0,8.0,8.0,,8.0,3,8.0
2093,0,8.0,8.0,,8.0,3,8.0
2094,0,8.0,8.0,,8.0,3,8.0
2095,0,8.0,8.0,,8.0,3,8.0
2096,0,8.0,8.0,,8.0,3,8.0
2097,0,8.0,8.0,,8.0,3,8.0
2098,0,8.0,8.0,,8.0,3,8.0
2099,0,8.0,8.0,,8.0,3,8.0
2100,0,8.0,8.0,,8.0,3,8.0
2101,0,8.0,8.0,,8.0,3,8.0
2102,0,8.0,8.0,,8.0,3,8.0
2103,0,8.0,8.0,,8.0,3,8.0
2104,0,7.0,7.0,7.0,,3,7.0
2105,0,7.0,7.0,7.0,,3,7.0
2106,0,7.0,7.0,7.0,,3,7.0
2107,0,7.0,7.0,7.0,,3,7.0
2108,0,7.0,7.0,7.0,,3,7.0
2109,0,7.0,7.0,7.0,,3,7.0
2110,0,7.0,7.0,7.0,,3,7.0
2111,0,7.0,7.0,7.0,,3,7.0
2112,0,7.0,7.0,7.0,,3,7.0
2113,0,7.0,7.0,7.0,,3,7.0
2114,0,7.0,7.0,7.0,,3,7.0
2115,0,7.0,7.0,7.0,,3,7.0
2116,0,7.0,7.0,7.0,,3,7.0
2117,0,7.0,7.0,7.0,,3,7.0
2118,0,7.0,7.0,7.0,,3,7.0
2119,0,7.0,7.0,7.0,,3,7.0
2120,0,8.0,8.0,8.0,,3,8.0
2121,0,8.0,8.0,8.0,,3,8.0
2122,0,8.0,8.0,8.0,,3,8.0
2123,0,8.0,8.0,8.0,,3,8.0
2124,0,8.0,8.0,8.0,,3,8.0
2125,0,8.0,8.0,8.0,,3,8.0
2126,0,8.0,8.0,8.0,,3,8.0
2127,0,8.0,8.0,8.0,,3,8.0
2128,0,8.0,8.0,8.0,,3,8.0
